주차장관리번호,주차장명,주차장구분,주차장유형,주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,관리기관명,위도,경도
405-2-000537,삼도일동 공영주차장,공영,노외,"제주특별자치도 제주시 삼도일동 561-1, 11, 22, 23",38,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4997106,126.5167442
405-2-000538,삼도일동 공영주차장,공영,노외,제주특별자치도 제주시 삼도일동 561-12,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4994864,126.5172149
405-2-000539,삼도일동 공영주차장,공영,노외,제주특별자치도 제주시 삼도일동 573-5,63,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.498978,126.5216393
405-2-000540,삼도일동 공영주차장,공영,노외,제주특별자치도 제주시 삼도일동 584-17,5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.499175,126.5244598
405-2-000541,삼도일동 공영주차장,공영,노외,제주특별자치도 제주시 삼도일동 703-15,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5056594,126.5177733
405-2-000542,삼도일동 공영주차장,공영,노외,제주특별자치도 제주시 삼도일동 706-14,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.507137,126.5178286
405-2-000543,삼도일동 공영주차장,공영,노외,제주특별자치도 제주시 삼도일동 553-11,15,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5002449,126.5222583
405-2-000544,삼도일동 공영주차장,공영,노외,제주특별자치도 제주시 삼도일동 553-12,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5001911,126.5220865
405-2-000545,삼도일동 공영주차장,공영,노외,제주특별자치도 제주시 삼도일동 305-112 외 1필지,16,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5020152,126.5242923
405-2-000546,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 1104,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5151052,126.5206721
405-2-000547,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 1158-23,18,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5152798,126.5187647
405-2-000548,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 1158-30,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5152532,126.518358
405-2-000549,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 1158-33,2,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5153624,126.5182666
405-2-000550,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 1158-71,0,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5152006,126.5185055
405-2-000551,삼도이동 공영주차장,공영,노외,"제주특별자치도 제주시 삼도이동 1158-99, 101",2,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5151896,126.5181958
405-2-000552,삼도이동 공영주차장,공영,노외,"제주특별자치도 제주시 삼도이동 1167-6, 1167-7",9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5165824,126.5171425
405-2-000553,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 1227-15,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5165283,126.51681
405-2-000554,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 1260-4,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5180734,126.5227888
405-2-000555,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 202-2,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5091826,126.5226153
405-2-000556,삼도이동 공영주차장,공영,노외,"제주특별자치도 제주시 삼도이동 218-2, 219",6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5083282,126.5236927
405-2-000557,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 807-1,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5087199,126.5218875
405-2-000558,삼도이동 공영주차장,공영,노외,"제주특별자치도 제주시 삼도이동 807-3, 807-16",4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5085885,126.5218955
405-2-000559,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 830-2,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.511573,126.5204034
405-2-000560,제주중앙지하상가 공영주차장,공영,노외,"제주특별자치도 제주시 삼도이동 102-2, 94, 103-1, 103-2",21,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5127473,126.5233153
405-2-000561,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 1167-5,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5166854,126.5170929
405-2-000562,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 937-2,5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5120916,126.5213868
405-2-000563,삼도이동 공영주차장,공영,노외,제주특별자치도 제주시 삼도이동 632-1,23,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5080014,126.5203602
405-2-000564,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담이동 2686-7,3,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5057544,126.5106792
405-2-000565,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담이동 2690-19,48,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5047867,126.5103908
405-2-000566,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담이동 2745-10,34,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5023724,126.5042127
405-2-000567,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담이동 358-12,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5116308,126.5122079
405-2-000568,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담이동 359-56,1,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5117063,126.5121366
405-2-000569,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담이동 774-5,25,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5051364,126.506896
405-2-000570,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담이동 928-31,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.512269,126.5042454
405-2-000571,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담이동 928-89,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5121655,126.5043318
405-2-000572,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담삼동 2290-3,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5199766,126.4946641
405-2-000573,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담삼동 2396-1,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5185037,126.4887778
405-2-000574,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담삼동 519-12,17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5153108,126.5060471
405-2-000575,용담이동 공영주차장,공영,노외,제주특별자치도 제주시 용담삼동 995-1,25,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5147372,126.5041507
405-2-000576,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1036-2,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5173708,126.5376234
405-2-000577,건입동 공영주차장,공영,노외,"제주특별자치도 제주시 건입동 1042-2,1042-1",17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5162916,126.5354535
405-2-000578,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1042-7,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5162263,126.5353159
405-2-000579,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1077-47,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5147064,126.5344348
405-2-000580,건입동 공영주차장,공영,노외,"제주특별자치도 제주시 건입동 1123-12, 1123-59",5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5136414,126.5300414
405-2-000581,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1188,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5155204,126.5314913
405-2-000582,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1189-1,5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5153195,126.531133
405-2-000583,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1189-10,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.51496,126.5310102
405-2-000584,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1190-1,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5150049,126.5307089
405-2-000585,건입동 공영주차장,공영,노외,"제주특별자치도 제주시 건입동 1204-1, 1204-2",18,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5149602,126.5300391
405-2-000586,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1205-1,0,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5148827,126.5299061
405-2-000587,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 122-1,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5093976,126.5440327
405-2-000588,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1249,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5143609,126.5312195
405-2-000589,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1274-27,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5150581,126.5322961
405-2-000590,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1277-2,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5159558,126.5328921
405-2-000591,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 1421-13,15,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5162234,126.5242332
405-2-000592,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 658-9,23,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5171551,126.5395648
405-2-000593,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 659-3,19,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5176931,126.5401445
405-2-000594,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 670,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5168714,126.5404003
405-2-000595,건입동 공영주차장,공영,노외,"제주특별자치도 제주시 건입동 697-1, 697-6",66,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5154657,126.5424165
405-2-000596,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 709-2,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5144256,126.5393352
405-2-000597,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 709-4,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5143371,126.5389746
405-2-000598,건입동 공영주차장,공영,노외,"제주특별자치도 제주시 건입동 933-3 923, 925-1, 927-1",54,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5181788,126.535933
405-2-000599,건입동 공영주차장,공영,노외,제주특별자치도 제주시 건입동 942-5,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5179153,126.5361317
405-2-000600,화북동 공영주차장,공영,노외,"제주특별자치도 제주시 화북일동 1984-1, 1984-2",14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5192771,126.5645094
405-2-000601,화북동 공영주차장,공영,노외,제주특별자치도 제주시 화북일동 11-7,39,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.519853,126.5734893
405-2-000602,화북동 공영주차장,공영,노외,제주특별자치도 제주시 화북일동 14-1,15,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5179343,126.5766664
